"/Users/Siya/Documents/ERSPtest/erspGit/ERSProject/webpage_initial_setup/user_folders/testGLFolder/testGL/testGL2017621238MyRecording(1).wav",-91.9302
"/Users/Siya/Documents/ERSPtest/erspGit/ERSProject/webpage_initial_setup/user_folders/testGLFolder/testGL/testGL2017621238MyRecording(2).wav",-90.7604
"/Users/Siya/Documents/ERSPtest/erspGit/ERSProject/webpage_initial_setup/user_folders/testGLFolder/testGL/testGL2017621238MyRecording.wav",-85.1541
