"/Users/Siya/Documents/ERSPtest/erspGit/ERSProject/webpage_initial_setup/user_folders/lushaFolder/lusha/lusha_2017621750MyRecording(1).wav",-92.3517
"/Users/Siya/Documents/ERSPtest/erspGit/ERSProject/webpage_initial_setup/user_folders/lushaFolder/lusha/lusha_2017621750MyRecording.wav",-89.4933
